P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif
25.69,2.71,16.09,25.67,22.58,14.37,1.42,1.52,2.9,19.0,-2.12,-0.05,-0.26,-0.41,0.53,0.47,1.3,54.47,20.48,12.84,11.28,10.56,5.54,7.2,0.49,8.991378868978357,13.030695948035882,22.65,0,1,2.0927153200883004
22.96,2.34,14.16,25.58,27.73,16.34,1.38,1.67,3.01,6.07,-2.49,-0.19,-1.22,-2.21,0.59,0.41,2.02,53.23,19.6,10.85,13.1,10.2,6.0,7.26,0.46,8.991378868978357,13.030695948035882,33.82,0,1,0.939680691898285
23.29,-15.68,21.09,26.96,20.89,-5.61,2.23,3.78,4.04,-450.55,-3.12,0.824658251231527,3.98,5.09,-0.14,1.14,0.98,76.44,24.75,19.36,17.36,-67.33,9.58,18.36,0.55,8.95,0.13,325.929993,0,1,2.331605002059445
29.59,30.82,17.78,20.84,17.99,3.19,2.22,3.33,5.57,34.29,-3.17,5.41,2.7,3.16,0.07,0.93,1.28,75.04,36.26,30.94,18.82,104.16,7.5,14.87,0.4,8.01,11.64,202.520004,0,1,2.7122751686297617
16.99,21.82,13.17,14.94,11.43,2.85,1.53,3.66,3.95,15.79,-2.03,6.56,3.03,3.44,0.07,0.93,1.65,77.25,39.15,34.52,23.22,128.41,9.01,16.68,0.39,7.89,4.25,219.740005,0,1,2.4251388544384533
23.67,4.1,16.82,22.35,26.43,255.41,3.12,44.19,5.32,7.2,-7.49,-0.59,-2.88,-3.82,0.76,0.24,3.92,56.48,26.72,20.12,22.46,17.3,13.2,12.85,0.59,19.21,3.35,23.416666,0,1,4.676156716758911
58.2,4.83,19.01,24.03,28.15,219.49,3.74,18.22,6.65,7.36,-10.1,-0.64,-2.96,-3.74,0.77,0.23,5.14,58.88,29.85,23.61,11.42,8.3,6.42,7.44,0.56,18.95,14.87,17.406666,0,1,3.4584452301204607
28.4,3.98,15.06,18.96,23.33,201.72,3.3,28.26,6.13,6.24,-8.91,-0.59,-2.76,-3.47,0.83,0.17,6.29,61.08,33.08,26.27,21.58,14.01,11.63,13.32,0.54,20.66,13.22,18.066666,0,1,2.8311810269808495
22.39,3.87,16.82,22.35,25.0,255.41,2.96,44.19,5.03,6.81,-7.08,-0.59,-2.88,-3.82,0.76,0.24,3.92,56.48,26.72,20.12,22.46,17.3,13.2,12.85,0.59,19.21,3.35,23.35,0,1,4.644967837259101
58.03,4.82,19.01,24.03,28.07,219.49,3.72,18.22,6.63,7.34,-10.07,-0.64,-2.96,-3.74,0.77,0.23,5.14,58.88,29.85,23.61,11.42,8.3,6.42,7.44,0.56,18.95,14.87,17.219999,0,1,3.5092917252782647
28.09,3.94,15.06,18.96,23.07,201.72,3.27,28.26,6.06,6.17,-8.81,-0.59,-2.76,-3.47,0.83,0.17,6.29,61.08,33.08,26.27,21.58,14.01,11.63,13.32,0.54,20.66,13.22,17.674999,0,1,2.9140030502972025
13.63,-113.89,6.74,11.68,6.55,-0.37,0.32,3.07,0.43,-2.03,-0.37,0.824658251231527,3.84,6.65,0.0,1.0,0.48,70.21,11.45,6.6,3.17,-835.5,2.33,10.15,0.74,11.39,13.030695948035882,168.639999,0,1,0.6011029625302595
19.01,-31.24,6.9,10.02,5.48,-1.63,0.46,2.68,0.57,-3.92,-0.56,0.824658251231527,3.04,4.42,-0.01,1.01,0.6,73.98,15.17,10.44,3.01,-164.36,2.43,9.61,0.81,10.85,13.030695948035882,128.050003,0,1,1.0738773274374698
14.16,9.51,9.99,11.76,10.86,19.62,1.79,13.17,5.0,4.92,-4.13,0.37,0.36,0.42,0.19,0.81,2.79,82.73,54.25,46.06,35.35,67.15,12.64,21.08,0.36,5.76,-14.55,20.810715,0,1,2.1820490069658827
64.54,5.06,9.33,11.0,11.72,34.77,1.6,2.73,5.59,3.16,-4.19,-0.25,-0.49,-0.58,0.32,0.68,5.49,82.19,56.27,47.71,8.66,7.84,2.48,5.42,0.29,8.09,15.96,17.154285,0,1,2.4693539252728978
14.15,3.66,8.4,10.1,10.49,40.16,1.41,10.38,4.75,3.14,-3.46,-0.12,-0.28,-0.33,0.38,0.62,4.11,81.9,54.49,45.34,33.59,25.85,9.95,13.93,0.3,7.55,8.44,22.286072,0,1,1.5838849035397533
16.97,4.19,11.37,14.2,13.9,37.23,1.65,9.2,5.44,3.94,-3.58,-0.08,-0.21,-0.26,0.39,0.61,4.45,80.49,48.83,39.1,32.03,24.71,9.71,12.98,0.3,6.5,2.29,15.369642,0,1,1.6758452148722787
23.62,4.73,15.01,20.09,19.68,33.89,1.77,6.78,6.07,4.4,-3.55,0.12,0.39,0.52,0.37,0.63,4.95,77.96,41.28,30.86,25.71,20.01,7.47,10.29,0.29,8.991378868978357,13.030695948035882,9.696428,0,1,2.1462248778622395
16.88,3.88,13.46,16.41,14.61,29.3,1.3,6.74,4.59,4.42,-2.21,0.46,1.43,1.74,0.33,0.67,3.44,82.08,38.3,31.41,27.21,23.0,7.68,10.99,0.28,8.991378868978357,13.030695948035882,6.518928,0,1,2.631457963640648
12.63,7.02,9.51,10.93,10.32,5.64,2.06,3.14,2.83,48.8,-3.21,0.45,0.57,0.66,0.29,0.71,1.13,38.34,31.55,27.45,22.41,55.56,16.28,26.86,0.73,7.93,2.99,14.2025,0,1,6.991727019890864
18.13,6.54,12.15,14.08,13.68,6.59,2.34,2.38,3.82,31.5,-3.55,0.31,0.56,0.65,0.36,0.64,1.28,38.47,32.39,27.96,21.09,36.07,12.88,19.36,0.61,14.78,12.0,9.45,0,1,7.301587301587302
13.63,4.86,8.87,10.43,10.38,6.01,1.94,2.14,2.89,22.35,-2.9,0.06,0.12,0.14,0.4,0.6,1.35,39.08,32.71,27.84,21.19,35.62,14.2,21.77,0.67,29.08,30.67,10.7125,0,1,2.7460910151691946
11.35,5.08,7.26,8.4,8.51,5.35,2.09,2.39,2.59,69.11,-3.02,0.1,0.14,0.16,0.41,0.59,1.11,40.06,35.29,30.48,22.85,44.74,18.39,30.18,0.8,33.63,36.84,7.5275,0,1,2.0249086682165394
16.78,5.94,10.77,12.4,12.63,4.75,2.86,1.68,3.63,130.43,-4.06,0.04,0.06,0.07,0.48,0.52,1.08,38.59,33.07,28.72,21.61,35.42,17.04,27.42,0.79,8.991378868978357,13.030695948035882,4.730357,0,1,3.0024160967132083
13.44,4.03,8.56,9.74,10.16,4.94,2.41,1.48,2.91,16.8,-3.72,-0.19,-0.42,-0.48,0.6,0.4,1.68,37.62,32.62,28.67,21.67,29.98,17.89,25.54,0.83,8.991378868978357,13.030695948035882,3.75,0,1,2.52
4.11,0.48,2.99,4.27,3.24,43.54,0.23,5.08,0.28,2.35,-0.36,0.16,0.75,1.06,0.48,0.52,1.38,11.85,12.28,8.6,6.77,11.67,5.64,11.59,0.83,-4.0,13.030695948035882,54.799999,0,1,1.663686125249747
7.39,0.83,4.92,7.42,6.21,40.05,0.4,4.48,0.49,6.33,-0.58,0.18,0.9,1.35,0.48,0.52,1.25,11.36,11.94,7.91,6.65,11.18,5.36,9.81,0.81,-9.58,-5.97,42.000042,0,1,1.4428556523824427
14.79,0.81,4.58,7.57,6.32,31.71,0.35,1.75,0.46,6.37,-0.5,0.28,1.33,2.2,0.43,0.57,1.23,11.2,12.12,7.33,3.13,5.5,2.37,7.2,0.76,-4.01,13.030695948035882,23.550022,0,1,1.5070050465345637
-0.83,0.24,-21.01,-4.89,-1.58,50.01,0.09,-14.41,0.1,1.53,-0.12,0.49,-13.8,-3.21,0.36,0.64,1.24,-2.54,-1.52,-6.54,-12.5,-28.82,-10.34,-11.24,0.83,5.38,13.030695948035882,47.760048,0,1,0.8458953391336625
-18.27,0.44,4.52,10.38,6.54,81.91,0.2,-1.97,0.25,2.86,-0.28,0.29,1.9,4.37,0.46,0.54,1.33,7.56,8.8,3.83,-1.37,-2.4,-1.09,4.13,0.8,8.991378868978357,13.030695948035882,61.650063,0,1,0.8888879643156244
-11.43,0.56,7.04,34.66,24.84,96.47,0.26,-4.72,0.37,3.38,-0.38,0.23,2.03,10.01,0.47,0.53,1.35,5.28,7.42,1.51,-3.28,-4.89,-2.32,1.38,0.71,8.991378868978357,13.030695948035882,47.880047,0,1,0.8771929985783014
9.07,0.91,-9.58,-10.28,4.55,27.03,0.1,2.72,2.21,119993.89719612764,-0.1,-2.97,-13.82,-14.83,0.11,0.89,2.723425095370657,0.0,52.07,48.52,24.35,10.06,1.13,8.08,0.05,-0.12,45.88,24.690001,0,1,2.534629382963573
18.75,1.17,-8.67,-9.58,7.5,25.61,0.14,1.59,3.13,119993.89719612764,-0.14,-2.64,-15.37,-16.99,0.12,0.88,2.723425095370657,0.0,46.15,41.78,16.71,6.22,0.73,5.16,0.04,-4.03,191.28,17.817499,0,1,2.1888593904228646
13.72,0.83,-3.38,-3.92,6.52,26.34,0.1,1.6,2.36,119993.89719612764,-0.1,-1.34,-9.06,-10.49,0.12,0.88,2.723425095370657,0.0,42.0,36.27,17.23,6.06,0.74,4.76,0.04,-6.97,13.030695948035882,17.057501,0,1,2.075333426625624
12.45,0.7,-24.77,56.73517328028479,39.36756505884303,24.58,0.08,1.38,1.92,-1.42,-0.27,-1.17,-59.84,10.919744689144414,0.12,0.88,0.92,88.72,5.35,0.0,15.43,5.63,0.67,12.17401091405184,0.04,-8.44,13.030695948035882,12.1475,0,1,1.963366947931673
43.02,0.79,-23.32,56.73517328028479,39.36756505884303,23.15,0.09,0.43,1.99,-1.93,-0.3,-1.18,-67.89,10.919744689144414,0.12,0.88,0.94,88.71,4.36,0.0,4.62,1.84,0.21,12.17401091405184,0.05,8.991378868978357,13.030695948035882,9.225,0,1,2.6764228726287262
16.54,0.72,-27.8,56.73517328028479,39.36756505884303,21.82,0.08,0.95,1.64,-2.5,-0.28,-1.22,-66.79,10.919744689144414,0.11,0.89,0.96,87.46,4.19,0.0,9.91,4.33,0.48,12.17401091405184,0.05,8.991378868978357,13.030695948035882,5.8975,0,1,3.0211952522255197
17.91,4.96,4.72,6.47,9.72,13.42,1.37,3.72,0.42,8.9,-5.56,-0.64,-0.92,-1.26,0.28,0.72,1.26,23.43,5.99,4.37,2.37,27.69,7.66,23.17,3.23,-2.82,13.030695948035882,224.660004,0,1,2.559423082713023
16.15,4.21,6.87,9.25,10.5,16.11,1.43,4.2,0.5,5.84,-5.94,-0.54,-1.01,-1.35,0.34,0.66,1.48,23.96,6.45,4.79,3.12,26.08,8.86,21.06,2.84,-4.49,-6.82,143.470001,0,1,3.6763086242677314
15.43,3.16,5.63,8.33,10.07,13.95,1.02,2.86,0.35,4.67,-3.81,-0.44,-0.96,-1.41,0.32,0.68,1.43,23.25,5.14,3.48,2.27,20.49,6.64,15.25,2.92,-3.91,-1.31,109.540001,0,1,4.928336416575347
13.48,4.58,9.64,10.7,10.14,64.68,2.36,21.99,4.44,13.75,-3.38,0.18,0.37,0.41,0.52,0.48,2.32,86.5,48.61,43.77,32.93,34.0,17.52,23.53,0.53,17.34,12.97,177.460007,0,1,1.259551421070326
26.78,5.4,10.83,13.02,12.72,59.57,2.87,12.01,5.54,15.09,-4.31,0.18,0.35,0.42,0.53,0.47,2.34,86.72,52.36,43.55,20.69,20.15,10.73,15.58,0.52,17.79,24.57,157.960007,0,1,1.333881917338735
17.12,5.23,10.18,11.53,12.3,55.75,2.77,17.02,5.54,11.93,-4.48,0.13,0.28,0.31,0.53,0.47,2.55,87.08,50.96,45.0,32.34,30.53,16.19,21.0,0.5,17.94,28.68,164.199997,0,1,1.6675396041572401
13.79,1.83,14.35,14.93,10.88,204.4,0.37,27.13,4.18,10.12,-0.39,0.59,3.37,3.51,0.2,0.8,2.79,100.0,39.98,38.43,30.32,13.27,2.7,7.54,0.09,7.81,15.04,284.799988,0,1,2.996488974571165
16.82,2.61,18.21,19.05,15.85,197.32,0.38,30.68,6.12,59.1,-0.4,0.54,3.12,3.26,0.14,0.86,1.17,100.0,40.4,38.63,36.41,15.55,2.25,8.89,0.06,6.19,6.27,219.139999,0,1,2.807931093401164
20.88,2.27,18.44,19.5,14.49,178.12,0.3,19.36,5.39,11.96,-0.31,0.92,5.54,5.86,0.13,0.87,3.0,100.0,39.38,37.23,25.84,10.87,1.44,5.28,0.06,5.77,10.15,213.399994,0,1,2.1551078112963773
33.91,2.36,17.8,30.37,21.24,53.19,0.96,3.71,7.14,13.92,-1.05,1.26,6.65,11.35,0.41,0.59,4.81,62.72,57.39,33.63,21.06,6.97,2.83,4.75,0.13,7.09,9.31,40.990002,0,1,1.6213709626069304
42.26,2.36,19.55,32.85,21.03,52.5,0.99,2.93,7.34,18.3,-1.07,1.21,6.4,10.75,0.42,0.58,3.51,63.03,58.63,34.9,17.37,5.58,2.33,4.94,0.13,8.17,13.0,39.080002,0,1,1.242067515759083
36.77,2.33,18.77,34.56,22.37,51.58,0.98,3.27,7.24,31.34,-1.05,1.16,6.05,11.14,0.42,0.58,1.82,63.88,59.6,32.37,19.69,6.33,2.66,4.71,0.14,10.05,29.2,44.720001,0,1,1.0310822891081777
1718.27,4.37,10.75,12.43,13.52,9.61,1.74,0.02,3.83,5.43,-4.03,-0.49,-1.3,-1.5,0.4,0.6,2.29,62.04,32.79,28.34,0.22,0.25,0.1,1.53,0.45,0.83,3.63,25.6,0,1,2.8164061718749998
19.88,2.89,9.89,11.6,14.53,13.38,1.47,1.94,3.98,3.4,-4.14,-0.56,-2.38,-2.8,0.51,0.49,3.03,62.96,32.15,27.39,20.02,14.53,7.4,10.49,0.37,2.65,10.6,20.208,0,1,2.2817696456848773
14.52,2.45,16.60521298419211,8.72,12.32,12.67,1.28,2.14,3.17,2.9,-3.63,-0.65,10.20935542857143,-3.26,0.52,0.48,3.16,62.87,-30.19358475630441,25.71,21.81,16.89,8.83,11.9,0.4,4.19,2.95,20.694,0,1,1.8769691214844884
14.92,2.24,16.60521298419211,9.18,12.44,11.76,1.18,1.77,2.73,2.68,-3.35,-0.65,10.20935542857143,-3.62,0.53,0.47,3.13,60.38,-30.19358475630441,21.91,18.27,15.04,7.92,10.53,0.43,5.47,5.07,15.04,0,1,2.161702194148936
18.32,2.54,16.60521298419211,11.82,15.4,11.08,1.37,1.54,3.05,3.04,-3.79,-0.56,10.20935542857143,-3.4,0.54,0.46,3.39,58.91,-30.19358475630441,19.82,16.66,13.86,7.47,9.72,0.45,8.991378868978357,13.030695948035882,10.374,0,1,2.4677077308656257
11.88,2.01,16.60521298419211,7.35,10.6,11.06,1.17,1.87,2.44,2.73,-3.33,-0.64,10.20935542857143,-3.37,0.58,0.42,2.98,60.57,-30.19358475630441,23.03,20.54,16.88,9.87,13.81,0.48,8.991378868978357,13.030695948035882,7.936,0,1,2.5463709677419355
6.8,0.63,4.95,5.34,2.57,80.35,0.06,7.39,1.89,119993.89719612764,-0.06,0.65,2.48,2.68,0.1,0.9,2.723425095370657,100.0,79.18,73.4,27.76,9.2,0.94,5.41,0.03,-6.47,13.030695948035882,41.576668,0,1,1.3572516200672935
-29.05,0.98,8.07,8.82,5.03,75.92,0.11,-2.57,3.07,119993.89719612764,-0.11,0.75,3.48,3.81,0.11,0.89,2.723425095370657,100.0,66.8,61.11,-10.58,-3.39,-0.37,1.3,0.03,-8.97,6.2,32.091667,0,1,1.6515190687975168
11.22,0.74,7.69,8.53,4.92,79.0,0.09,5.23,2.63,119993.89719612764,-0.09,0.53,3.19,3.54,0.13,0.87,2.723425095370657,100.0,59.4,53.54,23.49,6.62,0.83,3.71,0.04,-4.6,8.93,34.886665,0,1,1.5285210265870928
9.61,0.7,-68.04,56.73517328028479,39.36756505884303,74.89,0.09,5.45,1.77,4.64,-0.31,-1.76,-112.01,10.919744689144414,0.13,0.87,1.03,86.5,3.97,0.0,18.41,7.28,0.94,12.17401091405184,0.05,-3.42,13.030695948035882,24.858334,0,1,1.3141131662322985
24.93,0.79,-75.11,56.73517328028479,39.36756505884303,69.88,0.09,2.21,1.83,1.93,-0.34,-2.25,-114.51,10.919744689144414,0.11,0.89,1.07,84.94,4.58,0.0,7.36,3.16,0.36,12.17401091405184,0.05,8.991378868978357,13.030695948035882,20.591665,0,1,2.0191018064833512
11.94,0.78,-105.34,56.73517328028479,39.36756505884303,67.96,0.09,4.44,1.73,2.18,-0.34,-2.53,-151.25,10.919744689144414,0.11,0.89,1.06,82.59,3.71,0.0,14.49,6.53,0.72,12.17401091405184,0.05,8.991378868978357,13.030695948035882,11.791666,0,1,2.721554952455404
17.2,3.16,9.93,11.68,12.8,19.73,2.28,3.63,2.24,6.12,-4.99,-0.33,-1.13,-1.33,0.72,0.28,3.18,38.99,20.6,17.51,13.03,18.39,13.26,17.47,1.02,15.05,7.43,235.5,0,1,2.1555839278131637
27.88,3.93,12.08,14.08,15.66,18.09,2.75,2.55,2.83,6.69,-6.86,-0.39,-1.34,-1.56,0.7,0.3,3.21,38.2,21.07,18.08,10.16,14.1,9.88,13.21,0.97,17.12,11.94,185.0,0,1,2.3324324324324324
22.21,3.22,10.78,12.5,14.52,17.68,2.42,2.56,2.56,5.58,-6.09,-0.4,-1.56,-1.81,0.75,0.25,3.56,39.88,20.43,17.62,11.51,14.48,10.89,13.54,0.95,22.01,17.23,182.470001,0,1,1.5070970487910504
13.43,2.17,8.68,13.55,8.29,16.02,0.63,2.59,1.67,-27.37,-0.69,1.43,3.49,5.45,0.29,0.71,0.79,38.86,31.41,20.11,12.41,16.18,4.66,8.69,0.38,6.33,29.66,26.82,0,1,2.118941163310962
8.27,2.71,8.73,13.43,10.44,14.96,1.0,4.9,2.21,-33.28,-1.1,0.81,2.02,3.11,0.37,0.63,0.74,40.25,32.58,21.19,26.74,32.73,12.13,8.11,0.45,7.65,15.84,23.370001,0,1,2.2862643437627583
39.25,6.06,8.23,12.83,20.24,11.85,1.89,1.83,4.22,-65.83,-2.08,0.93,1.99,3.11,0.31,0.69,0.76,40.31,32.52,20.85,10.75,15.45,4.81,10.32,0.45,14.45,17.56,22.339001,0,1,1.6229016687004043
30.142962596803425,109960.05198883236,1.89,2.92,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.87,1.89,2.92,0.32,0.68,0.68,41.12,33.12,21.47,10.96,15.12,4.9,10.72,0.45,13.98,18.16,15.293,0,1,1.7594978748447
30.142962596803425,109960.05198883236,1.72,2.64,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.74,1.72,2.64,0.33,0.67,0.78,40.75,33.33,21.67,12.18,15.79,5.26,11.38,0.43,8.991378868978357,13.030695948035882,12.195,0,1,2.199261992619926
30.142962596803425,109960.05198883236,1.83,2.9,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.77,1.83,2.9,0.32,0.68,0.74,40.85,33.15,20.98,10.54,13.35,4.29,10.02,0.41,8.991378868978357,13.030695948035882,9.86,0,1,2.555781034482759
11.09,2.17,4.55,7.15,6.29,27.85,0.99,5.44,1.79,11.81,-1.22,0.23,0.42,0.65,0.46,0.54,1.79,62.14,44.81,28.52,16.16,19.51,8.94,15.72,0.55,-12.07,13.030695948035882,46.740002,0,1,2.1602481103873297
-78.93,2.19,11.94,-64.87,-60.26,25.76,0.92,-0.72,2.07,9.49,-1.19,0.23,1.16,-6.28,0.42,0.58,1.76,58.85,18.68,-3.44,-2.62,-2.78,-1.17,-6.14,0.44,-18.09,13.030695948035882,41.040001,0,1,1.2536549645795576
-17.3,1.77,15.09,-21.82,-16.12,28.43,0.7,-2.92,2.57,36.78,-0.77,0.64,4.02,-5.81,0.39,0.61,1.25,51.12,23.02,-15.92,-14.84,-10.26,-4.03,-9.53,0.27,-13.35,13.030695948035882,46.720001,0,1,1.4066780734871986
-13.16,1.45,21.37,-13.32,-9.86,32.46,0.6,-3.59,1.88,-124.76,-0.66,0.53,5.72,-3.57,0.41,0.59,0.95,46.28,11.91,-19.11,-14.31,-11.05,-4.54,-13.82,0.32,-18.29,9.25,46.889999,0,1,1.242908940987608
12.48,1.64,5.31,9.79,8.2,42.47,0.74,5.58,1.54,24.28,-0.85,0.33,0.9,1.66,0.45,0.55,1.31,56.51,34.71,18.83,12.37,13.14,5.89,9.21,0.48,8.991378868978357,13.030695948035882,40.799999,0,1,1.1455883123918704
9.12,1.59,4.34,6.55,5.41,42.85,0.71,7.47,1.43,21.45,-0.84,0.28,0.62,0.94,0.44,0.56,1.26,59.01,40.0,26.5,15.72,17.44,7.76,12.27,0.49,8.991378868978357,13.030695948035882,27.299999,0,1,1.5032967949925564
27.58,6.6,15.03,19.86,19.3,29.75,2.12,7.11,0.61,238.16,-4.21,-0.06,-0.13,-0.17,0.32,0.68,1.02,13.01,4.18,3.16,2.21,23.92,7.68,16.42,3.47,5.41,9.41,15.48,0,1,5.084625258397932
30.64,7.41,15.06,20.07,19.97,25.23,2.26,6.1,0.64,-461.21,-4.31,0.07,0.14,0.19,0.3,0.7,0.99,13.29,4.25,3.19,2.08,24.18,7.37,15.78,3.55,5.95,9.96,13.17,0,1,3.6947608200455577
30.27,5.77,14.14,18.97,19.37,28.07,2.15,5.35,0.6,-199.27,-3.96,-0.05,-0.14,-0.18,0.37,0.63,0.98,13.32,4.15,3.09,1.98,19.06,7.09,14.82,3.58,8.31,12.78,13.688,0,1,3.177600745178258
-38.31,0.73,20.41,-76.34,-41.59,11.79,0.29,-0.22,0.95,-16.45,-0.34,0.78,11.94,-44.65,0.39,0.61,0.9,60.27,8.5,-2.27,-2.47,-1.91,-0.75,-1.16,0.3,10.65,13.030695948035882,32.400002,0,1,0.9101851290009179
-34.74,1.57,158.46,-50.52,-34.85,12.43,0.65,-0.56,1.92,-66.04,-0.77,0.68,47.37,-15.1,0.41,0.59,0.94,60.42,1.75,-5.5,-5.52,-4.53,-1.87,-4.19,0.34,1.26,20.52,30.129999,0,1,0.5997345038079822
88.09,37.65,35.44,67.78,54.37,0.49,1.96,0.21,3.18,166.13,-2.71,9.71,7.33,14.02,0.05,0.95,1.04,59.85,11.18,5.84,3.61,42.74,2.23,4.97,0.62,4.76,30.38,54.009998,0,1,0.4175152718946592
40.48,9.56,17.83,28.25,23.82,2.84,1.56,0.67,2.14,28.51,-2.26,2.3,3.62,5.73,0.16,0.84,1.22,60.02,14.24,8.99,5.29,23.61,3.86,10.28,0.73,114.76,13.030695948035882,46.700001,0,1,0.4458244015883426
-140.6,1.43,25.08,42.01,20.75,45.02,0.43,-0.46,0.43,67.68,-0.55,1.45,12.51,20.96,0.3,0.7,1.03,16.21,3.47,2.07,-0.31,-1.02,-0.3,1.36,0.99,8.46,11.38,120.669998,0,1,2.4095468204118142
11.15,1.96,9.23,11.68,7.91,37.2,0.78,6.54,0.4,127.06,-1.16,0.94,3.01,3.81,0.4,0.6,1.02,15.44,6.39,5.05,3.58,17.57,6.96,10.25,1.94,10.64,8.96,129.729996,0,1,1.3504972049794868
16.0,2.31,9.65,12.11,8.75,34.54,0.9,4.99,0.48,17.75,-1.34,0.91,2.75,3.45,0.39,0.61,1.18,16.24,6.87,5.47,2.99,14.44,5.63,8.67,1.88,9.86,8.85,178.100006,0,1,0.9449747183051751
26.49,2.49,18.99,26.21,22.66,40.25,1.47,3.78,4.12,31.17,-1.72,0.32,2.09,2.89,0.59,0.41,1.47,55.75,25.08,18.18,15.55,9.4,5.54,6.7,0.36,-3.2,0.82,77.529999,0,1,5.808590246467047
26.14,2.47,19.59,27.75,24.27,37.89,1.4,3.58,4.2,31.66,-1.64,0.38,2.6,3.69,0.57,0.43,1.43,55.23,24.49,17.29,16.06,9.45,5.34,6.27,0.33,0.97,3.29,64.980003,0,1,4.419513384756231
21.64,2.4,16.6,23.3,19.77,33.26,1.22,3.69,3.27,-264.53,-1.43,0.49,2.88,4.04,0.51,0.49,0.97,55.29,23.24,16.56,15.13,11.1,5.64,6.63,0.37,2.84,13.37,93.260002,0,1,1.6685609871636076
14.55,2.06,19.52,27.47,22.6,34.68,1.01,4.9,3.39,29.32,-1.21,0.47,3.69,5.2,0.49,0.51,1.27,53.84,21.08,14.98,23.26,14.13,6.96,5.22,0.3,4.12,17.67,79.0,0,1,1.8405062531645568
8.61,2.48,5.43,7.74,6.2,20.04,0.56,5.76,0.76,-2.77,-0.63,0.6,1.05,1.5,0.23,0.77,0.34,56.25,17.53,12.29,8.86,28.75,6.53,18.1,0.74,2.33,26.0,185.990005,0,1,1.1653314649892073
12.44,3.18,5.66,7.8,6.76,17.64,0.74,4.51,0.97,-3.58,-0.87,0.49,0.76,1.05,0.23,0.77,0.41,58.93,19.73,14.33,7.79,25.58,5.97,16.86,0.77,2.36,37.48,162.979996,0,1,1.2819364224306398
8.76,2.99,4.66,5.96,5.45,16.74,0.72,5.72,0.93,-4.72,-0.84,0.33,0.47,0.61,0.24,0.76,0.49,60.7,21.87,17.09,10.63,34.14,8.18,23.36,0.77,5.09,50.15,119.800003,0,1,1.3154423376767361
10.34,4.17,10.87,13.94,11.64,6.52,1.15,2.63,3.03,9.79,-1.67,0.69,1.5,1.92,0.28,0.72,1.6,76.61,33.34,26.0,29.25,40.28,11.09,13.72,0.38,-6.74,13.030695948035882,62.650002,0,1,2.9687150688359116
-38.86,4.91,14.77,19.15,17.37,7.71,1.52,-0.97,3.98,9.44,-2.17,0.52,1.41,1.83,0.31,0.69,2.18,77.63,29.73,22.92,-10.24,-12.64,-3.91,-5.61,0.38,-4.41,17.61,49.080002,0,1,2.6900976695151724
4.64,3.2,16.60521298419211,9.59,9.24,9.43,1.41,6.5,3.63,6.71,-2.25,0.17,10.20935542857143,0.5,0.44,0.56,2.31,78.45,-30.19358475630441,39.27,78.15,68.94,30.47,0.09,0.39,-1.26,-0.86,54.07,0,1,1.360458627704827
19.47,5.11,11.65,15.3,15.29,5.48,1.89,1.44,3.91,5.95,-3.41,0.09,0.21,0.28,0.37,0.63,3.49,79.39,33.57,25.57,20.08,26.23,9.72,13.04,0.48,0.14,-54.62,77.660004,0,1,0.6765387367221871
1542.7,3.57,8.62,11.0,28.66,16.02,1.57,0.04,8.07,7.88,-3.82,-0.05,-0.34,-0.43,0.44,0.56,1.51,81.08,35.93,28.17,0.52,0.23,0.1,-3.39,0.19,8.991378868978357,13.030695948035882,60.799999,0,1,1.0304276814215079
23.36,2.82,7.68,9.74,27.19,18.27,1.61,2.21,8.08,6.27,-3.67,-0.21,-1.58,-2.0,0.57,0.43,1.84,81.93,37.71,29.72,34.59,12.08,6.88,7.02,0.2,8.991378868978357,13.030695948035882,31.0,0,1,1.583225870967742
13.98,1.52,6.5,10.34,9.18,45.3,0.84,4.92,1.04,-31.78,-0.98,0.2,0.78,1.23,0.55,0.45,0.84,30.96,18.07,11.36,7.46,10.87,6.02,9.48,0.81,-13.18,-15.17,69.779999,0,1,1.2182574264582606
18.17,1.91,10.17,20.67,18.58,44.3,1.03,4.65,1.51,-33.66,-1.19,0.23,1.12,2.28,0.54,0.46,0.82,32.15,16.52,8.13,8.31,10.5,5.65,7.71,0.68,-16.23,-28.19,73.32,0,1,0.7407256001091108
47.68,2.23,13.62,49.69,44.38,40.35,1.13,1.89,1.86,-60.07,-1.29,0.26,1.44,5.25,0.51,0.49,0.87,32.9,15.32,4.2,3.91,4.69,2.37,3.72,0.61,-8.24,-11.92,77.949997,0,1,0.8994227543074825
